game_id,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_displayName,team_shortDisplayName,team_color,team_alternateColor,team_logo,athlete_id,athlete_uid,athlete_guid,athlete_firstName,athlete_lastName,athlete_displayName,completions/passingAttempts,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,adjQBR,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,kickReturns,kickReturnYards,yardsPerKickReturn,longKickReturn,kickReturnTouchdowns,puntReturns,puntReturnYards,yardsPerPuntReturn,longPuntReturn,puntReturnTouchdowns,punts,puntYards,grossAvgPuntYards,touchbacks,puntsInside20,longPunt,interceptionYards,interceptionTouchdowns,fieldGoalsMade/fieldGoalAttempts,fieldGoalPct,longFieldGoalMade,extraPointsMade/extraPointAttempts,totalKickingPoints
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,386277,s:20~l:23~a:386277,dce9adaa526fea46ba60aaf08a2a2199,Jaquon,Robinson,Jaquon Robinson,1/1,1,1.0,1,0,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,480990,s:20~l:23~a:480990,969f8570282aed0e41fa2c25bd5b0c7c,Shawn,Southward,Shawn Southward,,,,,,,19,57,3.0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,531708,s:20~l:23~a:531708,65469cc6c36cca236eda33ea512b7861,Deon,Anthony,Deon Anthony,,,,,,,6,26,4.3,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,505290,s:20~l:23~a:505290,bdb0811f3089bbb68409f14810b2bd23,Justin,Albert,Justin Albert,,,,,,,7,23,3.3,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,385154,s:20~l:23~a:385154,aae86dd8ad889bac0bbf97a45f6c36d8,D.J.,Taylor,D.J. Taylor,,,,,,,4,17,4.3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,517985,s:20~l:23~a:517985,acff4bb9d46ae668293f067a781cfd09,Chandler,Worthy,Chandler Worthy,,,,,,,2,12,6.0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,480981,s:20~l:23~a:480981,b549b8b1abd009da613ae2464bc6e9fb,Corey,Robinson,Corey Robinson,,,,,,,2,-15,-7.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,385129,s:20~l:23~a:385129,b5abf4271f23bc6fe22d22244db6a540,Chip,Reeves,Chip Reeves,,,,,,,,,,,,3,110,36.7,1,45,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,106739,s:20~l:23~a:106739,434cd2933c18ba96d85530a26562ebc9,Eric,Thomas,Eric Thomas,,,,,,,,,,,,2,52,26.0,1,47,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,517985,s:20~l:23~a:517985,acff4bb9d46ae668293f067a781cfd09,Chandler,Worthy,Chandler Worthy,,,,,,,,,,,,4,36,9.0,0,17,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,505290,s:20~l:23~a:505290,bdb0811f3089bbb68409f14810b2bd23,Justin,Albert,Justin Albert,,,,,,,,,,,,4,31,7.8,0,9,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,386277,s:20~l:23~a:386277,dce9adaa526fea46ba60aaf08a2a2199,Jaquon,Robinson,Jaquon Robinson,,,,,,,,,,,,2,24,12.0,0,22,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,385154,s:20~l:23~a:385154,aae86dd8ad889bac0bbf97a45f6c36d8,D.J.,Taylor,D.J. Taylor,,,,,,,,,,,,1,1,1.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,517985,s:20~l:23~a:517985,acff4bb9d46ae668293f067a781cfd09,Chandler,Worthy,Chandler Worthy,,,,,,,,,,,,,,,,,4,92,23.0,39,0,,,,,,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,505290,s:20~l:23~a:505290,bdb0811f3089bbb68409f14810b2bd23,Justin,Albert,Justin Albert,,,,,,,,,,,,,,,,,,,,,,1,54,54.0,54,0,,,,,,,,,,,,,
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,531714,s:20~l:23~a:531714,f4a2225746720c2b0f366d88c0f392a2,Will,Scott,Will Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3,66.7,33,2/2,8
322852653,2653,s:20~l:23~t:2653,troy-trojans,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,531714,s:20~l:23~a:531714,f4a2225746720c2b0f366d88c0f392a2,Will,Scott,Will Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,2,107,53.5,0,0,57,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,530568,s:20~l:23~a:530568,a936cec757a49e9e3d52fb20bc3ac4ea,Keenan,Reynolds,Keenan Reynolds,6/11,134,12.2,3,0,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,516220,s:20~l:23~a:516220,37b6123e8bdfe2d7fabe559370c778b7,Noah,Copeland,Noah Copeland,,,,,,,15,70,4.7,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,481106,s:20~l:23~a:481106,41c39bc54386436c46fca229197d8ea1,Prentice,Christian,Prentice Christian,,,,,,,13,64,4.9,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,530568,s:20~l:23~a:530568,a936cec757a49e9e3d52fb20bc3ac4ea,Keenan,Reynolds,Keenan Reynolds,,,,,,,24,59,2.5,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,481128,s:20~l:23~a:481128,9dcd8d07b88653501372294609a102c7,Gee Gee,Greene,Gee Gee Greene,,,,,,,7,39,5.6,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,481116,s:20~l:23~a:481116,cdca58fa1b3b479f83bc686728d21fb4,Bo,Snelson,Bo Snelson,,,,,,,1,3,3.0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,516224,s:20~l:23~a:516224,6eee510d24fb5ea2f1d0c1282329660d,Maika,Polamalu,Maika Polamalu,,,,,,,1,2,2.0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,503623,s:20~l:23~a:503623,51b70641e85923def84d6ae47b1ecd3f,Marcus,Thomas,Marcus Thomas,,,,,,,1,1,1.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,481128,s:20~l:23~a:481128,9dcd8d07b88653501372294609a102c7,Gee Gee,Greene,Gee Gee Greene,,,,,,,,,,,,2,60,30.0,2,41,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,481115,s:20~l:23~a:481115,4d36ae41b48d1ed903bc29e7fd02bf36,Brandon,Turner,Brandon Turner,,,,,,,,,,,,2,42,21.0,1,23,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,481116,s:20~l:23~a:481116,cdca58fa1b3b479f83bc686728d21fb4,Bo,Snelson,Bo Snelson,,,,,,,,,,,,1,26,26.0,0,26,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,503611,s:20~l:23~a:503611,918524c1227ccd2450337baec2508baa,Shawn,Lynch,Shawn Lynch,,,,,,,,,,,,1,6,6.0,0,6,,,,,,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,503623,s:20~l:23~a:503623,51b70641e85923def84d6ae47b1ecd3f,Marcus,Thomas,Marcus Thomas,,,,,,,,,,,,,,,,,4,105,26.3,36,0,,,,,,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,503611,s:20~l:23~a:503611,918524c1227ccd2450337baec2508baa,Shawn,Lynch,Shawn Lynch,,,,,,,,,,,,,,,,,,,,,,2,12,6.0,7,0,,,,,,,,,,,,,
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,530564,s:20~l:23~a:530564,314b7fe6569fb3cc6b4ada54586d7433,Nick,Sloan,Nick Sloan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1,100.0,37,4/4,7
322862117,2426,s:20~l:23~t:2426,navy-midshipmen,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,517125,s:20~l:23~a:517125,95f20a85fcf39135c0a3e5dd404c1240,Pablo,Beltran,Pablo Beltran,,,,,,,,,,,,,,,,,,,,,,,,,,,3,138,46.0,0,0,47,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,383499,s:20~l:23~a:383499,48f6cc712845ca39a227b4fd76a32b9e,Ryan,Radcliff,Ryan Radcliff,11/19,139,7.3,1,0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,502332,s:20~l:23~a:502332,e5cca3c105848aea62f38756f85d51fe,Cody,Kater,Cody Kater,2/3,12,4.0,0,0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,482048,s:20~l:23~a:482048,37ea7f2f82ebaa7c749e5e32547459e1,Zurlon,Tipton,Zurlon Tipton,,,,,,,11,55,5.0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,531451,s:20~l:23~a:531451,b26b02255db63d8a038399fa56531de8,Saylor,Lavallii,Saylor Lavallii,,,,,,,5,33,6.6,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,512960,s:20~l:23~a:512960,adc3cf4daf9d4b0bd5b0040fe5a4189e,Anthony,Garland,Anthony Garland,,,,,,,1,2,2.0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,502332,s:20~l:23~a:502332,e5cca3c105848aea62f38756f85d51fe,Cody,Kater,Cody Kater,,,,,,,2,1,0.5,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,383499,s:20~l:23~a:383499,48f6cc712845ca39a227b4fd76a32b9e,Ryan,Radcliff,Ryan Radcliff,,,,,,,3,-21,-7.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,512956,s:20~l:23~a:512956,80bf9cca415d03cf84aae2564fbeb5cb,Titus,Davis,Titus Davis,,,,,,,,,,,,2,48,24.0,1,29,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,482048,s:20~l:23~a:482048,37ea7f2f82ebaa7c749e5e32547459e1,Zurlon,Tipton,Zurlon Tipton,,,,,,,,,,,,4,36,9.0,0,13,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,482042,s:20~l:23~a:482042,3fe7cefd5f396154ac3400a14f2e3a8e,Cody,Wilson,Cody Wilson,,,,,,,,,,,,3,35,11.7,0,22,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,531451,s:20~l:23~a:531451,b26b02255db63d8a038399fa56531de8,Saylor,Lavallii,Saylor Lavallii,,,,,,,,,,,,1,12,12.0,0,12,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,482040,s:20~l:23~a:482040,1b35aaae7aa6f96b50ffb7ee02eb58a3,Tim,Phillips,Tim Phillips,,,,,,,,,,,,2,12,6.0,0,8,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,512975,s:20~l:23~a:512975,9422110cde7238e2d2731c9b03c4218a,Courtney,Williams,Courtney Williams,,,,,,,,,,,,1,8,8.0,0,8,,,,,,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,531451,s:20~l:23~a:531451,b26b02255db63d8a038399fa56531de8,Saylor,Lavallii,Saylor Lavallii,,,,,,,,,,,,,,,,,3,109,36.3,69,0,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,536046,s:20~l:23~a:536046,4b162ec1b9618d89083abdf906f40fcc,Defarrel,Davis,Defarrel Davis,,,,,,,,,,,,,,,,,1,39,39.0,39,0,,,,,,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,482042,s:20~l:23~a:482042,3fe7cefd5f396154ac3400a14f2e3a8e,Cody,Wilson,Cody Wilson,,,,,,,,,,,,,,,,,,,,,,1,5,5.0,5,0,,,,,,,,,,,,,
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,504348,s:20~l:23~a:504348,37050e8d72254255aa8d10aae1149089,David,Harman,David Harman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/2,100.0,29,1/1,7
322862117,2117,s:20~l:23~t:2117,central-michigan-chippewas,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,477769,s:20~l:23~a:477769,f6ecafff0cfb84394a6c039361c1dfad,Curtis,Huge,Curtis Huge,,,,,,,,,,,,,,,,,,,,,,,,,,,5,221,44.2,0,0,58,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,530943,s:20~l:23~a:530943,a9dd2bd20033011c5f4564ade894cc5e,Jalen,Whitlow,Jalen Whitlow,2/10,83,8.3,1,0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,480265,s:20~l:23~a:480265,e18c2ecdc151e1df5581f775688069d2,Morgan,Newton,Morgan Newton,2/5,21,4.2,0,0,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,504154,s:20~l:23~a:504154,c90ba7ddc90c112df71dfc5474d41411,Raymond,Sanders,Raymond Sanders,,,,,,,5,21,4.2,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,530953,s:20~l:23~a:530953,ad6b371f9fe53c700d79ffceee165f1d,Dy'Shawn,Mobley,Dy'Shawn Mobley,,,,,,,5,19,3.8,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,530943,s:20~l:23~a:530943,a9dd2bd20033011c5f4564ade894cc5e,Jalen,Whitlow,Jalen Whitlow,,,,,,,7,10,1.4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,482794,s:20~l:23~a:482794,598c7ae8cd1634546466fe8cc84891a3,Jonathan,George,Jonathan George,,,,,,,3,9,3.0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,480265,s:20~l:23~a:480265,e18c2ecdc151e1df5581f775688069d2,Morgan,Newton,Morgan Newton,,,,,,,4,7,1.8,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,517426,s:20~l:23~a:517426,188202473170e7c002e12fecdd33979d,Demarco,Robinson,Demarco Robinson,,,,,,,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,482791,s:20~l:23~a:482791,4540cbec44e2d8fbaea8100219dd8b11,La'Rod,King,La'Rod King,,,,,,,,,,,,1,61,61.0,1,61,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,482794,s:20~l:23~a:482794,598c7ae8cd1634546466fe8cc84891a3,Jonathan,George,Jonathan George,,,,,,,,,,,,1,22,22.0,0,22,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,504154,s:20~l:23~a:504154,c90ba7ddc90c112df71dfc5474d41411,Raymond,Sanders,Raymond Sanders,,,,,,,,,,,,1,12,12.0,0,12,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,517426,s:20~l:23~a:517426,188202473170e7c002e12fecdd33979d,Demarco,Robinson,Demarco Robinson,,,,,,,,,,,,1,9,9.0,0,9,,,,,,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,530809,s:20~l:23~a:530809,8bf697a188478a974a9094878426786d,DeMarcus,Sweat,DeMarcus Sweat,,,,,,,,,,,,,,,,,2,19,9.5,12,0,,,,,,,,,,,,,,,,,,
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,491164,s:20~l:23~a:491164,b4a5b0a696e1d7f5d0a425c844f756f4,Craig,McIntosh,Craig McIntosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0/0,0.0,0,1/1,1
322870008,96,s:20~l:23~t:96,kentucky-wildcats,Kentucky,Wildcats,UK,Kentucky Wildcats,Wildcats,005DAA,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,530941,s:20~l:23~a:530941,87f8a380821c3aac47a11a4dd4fa686e,Landon,Foster,Landon Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,8,387,48.4,0,0,58,,,,,,,
