id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,tickets,start_date,odds,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,game_id,season,season_type,groups_id,groups_name,groups_short_name,groups_is_conference
401416617,s:20~l:23~e:401416617~c:401416617,2022-10-08T04:00Z,0,False,False,True,False,[],"[{'summary': 'Tickets as low as $15', 'numberAvailable': 124, 'links': [{'href': 'https://www.vividseats.com/ncaaf/bowling-green-falcons-tickets/bowling-green-vs-buffalo-10-8-3883598.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/doyt-perry-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T04:00Z,,1,STD,3700,Doyt L. Perry Stadium,Bowling Green,OH,24000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,10/8 - TBD,TBD,4,189,s:20~l:23~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Falcons,2b1000,492000,True,3700,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,15,2084,s:20~l:23~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Bulls,041A9B,ebebeb,True,3965,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,15,401416617,2022,2,15,Mid-American Conference,MAC,True
401426342,s:20~l:23~e:401426342~c:401426342,2022-10-08T04:00Z,0,False,False,True,False,[],"[{'summary': 'Tickets as low as $10', 'numberAvailable': 974, 'links': [{'href': 'https://www.vividseats.com/ncaaf/georgia-state-panthers-tickets/georgia-state-vs-ga-southern-10-8-3884557.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/center-parc-credit-union-stadium-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $42', 'numberAvailable': 16, 'links': [{'href': 'https://www.vividseats.com/ncaaf/georgia-southern-eagles-tickets/ga-southern-vs-troy-trojans-10-8-3816541.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/paulson-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T04:00Z,,1,STD,4246,Center Parc Stadium,Atlanta,GA,25000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,10/8 - TBD,TBD,4,2247,s:20~l:23~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Panthers,1e539a,ebebeb,True,3495,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,37,290,s:20~l:23~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Eagles,003775,f0f0f0,True,3608,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,37,401426342,2022,2,37,Sun Belt Conference,Sun Belt,True
401426343,s:20~l:23~e:401426343~c:401426343,2022-10-08T04:00Z,0,False,False,True,False,[],"[{'summary': 'Tickets as low as $38', 'numberAvailable': 148, 'links': [{'href': 'https://www.vividseats.com/ncaaf/arkansas-state-red-wolves-tickets/arkansas-state-vs-james-madison-10-8-3884340.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/centennial-bank-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T04:00Z,,1,STD,3625,Centennial Bank Stadium,Jonesboro,AR,30382.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,10/8 - TBD,TBD,4,2032,s:20~l:23~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Red Wolves,e81018,000000,True,3625,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,37,256,s:20~l:23~t:256,James Madison,Dukes,JMU,James Madison Dukes,Dukes,450084,cbb778,True,3651,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,37,401426343,2022,2,37,Sun Belt Conference,Sun Belt,True
401426344,s:20~l:23~e:401426344~c:401426344,2022-10-08T04:00Z,0,False,False,True,False,[],"[{'summary': 'Tickets as low as $34', 'numberAvailable': 52, 'links': [{'href': 'https://www.vividseats.com/ncaaf/louisiana-monroe-warhawks-tickets/la-monroe-vs-chanticleers-10-8-3892621.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/malone-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T04:00Z,,1,STD,3817,Malone Stadium,Monroe,LA,30427.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,10/8 - TBD,TBD,4,2433,s:20~l:23~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,Warhawks,231F20,b18445,True,3817,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,37,324,s:20~l:23~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Chanticleers,007073,876447,True,3654,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,37,401426344,2022,2,37,Sun Belt Conference,Sun Belt,True
401426345,s:20~l:23~e:401426345~c:401426345,2022-10-08T04:00Z,0,False,False,True,False,[],"[{'summary': 'Tickets as low as $24', 'numberAvailable': 274, 'links': [{'href': 'https://www.vividseats.com/ncaaf/texas-state-san-marcos-bobcats-tickets/texas-state-vs-app-state-10-8-3889337.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/bobcat-stadium-_-tx-tickets.html?wsUser=717'}]}]",2022-10-08T04:00Z,,1,STD,3644,Bobcat Stadium (TX),San Marcos,TX,30000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,10/8 - TBD,TBD,4,326,s:20~l:23~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Bobcats,4e1719,b4975a,True,3644,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,37,2026,s:20~l:23~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Mountaineers,000000,ffcd00,True,3792,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,37,401426345,2022,2,37,Sun Belt Conference,Sun Belt,True
401426346,s:20~l:23~e:401426346~c:401426346,2022-10-08T04:00Z,0,False,False,True,False,[],"[{'summary': 'Tickets as low as $31', 'numberAvailable': 220, 'links': [{'href': 'https://www.vividseats.com/ncaaf/troy-trojans-tickets/troy-trojans-vs-usm-10-8-3882932.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/veterans-memorial-stadium-_-al-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $42', 'numberAvailable': 16, 'links': [{'href': 'https://www.vividseats.com/ncaaf/usm-golden-eagles-tickets/usm-vs-louisiana-tech-10-8-3872124.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/mm-roberts-stadium-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $42', 'numberAvailable': 16, 'links': [{'href': 'https://www.vividseats.com/ncaaf/georgia-southern-eagles-tickets/ga-southern-vs-troy-trojans-10-8-3816541.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/paulson-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T04:00Z,,1,STD,3975,Veterans Memorial Stadium (AL),Troy,AL,30000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,10/8 - TBD,TBD,4,2653,s:20~l:23~t:2653,Troy,Trojans,TROY,Troy Trojans,Trojans,AE0210,88898c,True,3975,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,37,2572,s:20~l:23~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Golden Eagles,FFAA3C,ffc423,True,3815,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,37,401426346,2022,2,37,Sun Belt Conference,Sun Belt,True
401405108,s:20~l:23~e:401405108~c:401405108,2022-10-08T16:00Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $46', 'numberAvailable': 2610, 'links': [{'href': 'https://www.vividseats.com/ncaaf/indiana-hoosiers-tickets/indiana-11-12-3784106.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/memorial-stadium_in-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $257', 'numberAvailable': 563, 'links': [{'href': 'https://www.vividseats.com/ncaaf/michigan-wolverines-tickets/michigan-10-8-3741624.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/michigan-stadium-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $53', 'numberAvailable': 189, 'links': [{'href': 'https://www.vividseats.com/ncaaf/indiana-hoosiers-tickets/indiana-10-8-3784104.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/memorial-stadium_in-tickets.html?wsUser=717'}]}]",2022-10-08T16:00Z,,1,STD,3830,"Memorial Stadium (Bloomington, IN)",Bloomington,IN,52656.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 12:00 PM EDT",10/8 - 12:00 PM EDT,4,84,s:20~l:23~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Hoosiers,7D110C,eeedeb,True,3830,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,5,130,s:20~l:23~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Wolverines,00274c,00274c,True,3558,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,5,401405108,2022,2,5,Big Ten Conference,Big Ten,True
401416616,s:20~l:23~e:401416616~c:401416616,2022-10-08T18:00Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $19', 'numberAvailable': 116, 'links': [{'href': 'https://www.vividseats.com/ncaaf/ohio-bobcats-tickets/ohio-10-8-3887126.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/peden-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T18:00Z,,1,STD,3876,Peden Stadium,Athens,OH,24000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 2:00 PM EDT",10/8 - 2:00 PM EDT,4,195,s:20~l:23~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Bobcats,295A29,e4bb85,True,3876,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,15,2006,s:20~l:23~t:2006,Akron,Zips,AKR,Akron Zips,Zips,00285e,84754e,True,3768,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,15,401416616,2022,2,15,Mid-American Conference,MAC,True
401415632,s:20~l:23~e:401415632~c:401415632,2022-10-08T19:30Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $17', 'numberAvailable': 1436, 'links': [{'href': 'https://www.vividseats.com/ncaaf/navy-midshipmen-tickets/navy-10-8-3869528.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/navy-marine-corps-memorial-stadium-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $39', 'numberAvailable': 3, 'links': [{'href': 'https://www.vividseats.com/ncaaf/navy-midshipmen-tickets/navy-vs-tulsa-10-8-3990645.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/navy-marine-corps-memorial-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T19:30Z,,1,STD,3852,Navy-Marine Corps Memorial Stadium,Annapolis,MD,34000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 3:30 PM EDT",10/8 - 3:30 PM EDT,4,2426,s:20~l:23~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Midshipmen,131630,b6a77c,True,3852,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,151,202,s:20~l:23~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Golden Hurricane,004371,ee3b33,True,3674,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,151,401415632,2022,2,151,American Athletic Conference,American,True
401416613,s:20~l:23~e:401416613~c:401416613,2022-10-08T19:30Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $20', 'numberAvailable': 71, 'links': [{'href': 'https://www.vividseats.com/ncaaf/central-michigan-chippewas-tickets/central-mi-vs-ball-state-10-8-3884200.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/kelly-shorts-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T19:30Z,,1,STD,3786,Kelly/Shorts Stadium,Mount Pleasant,MI,30255.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 3:30 PM EDT",10/8 - 3:30 PM EDT,4,2117,s:20~l:23~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Chippewas,6a0032,ffffff,True,3786,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,15,2050,s:20~l:23~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Cardinals,DA0000,ffffff,True,3919,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,15,401416613,2022,2,15,Mid-American Conference,MAC,True
401416615,s:20~l:23~e:401416615~c:401416615,2022-10-08T19:30Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $26', 'numberAvailable': 182, 'links': [{'href': 'https://www.vividseats.com/ncaaf/northern-illinois-huskies-tickets/northern-il-vs-toledo-10-8-3888747.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/huskie-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T19:30Z,,1,STD,3764,Huskie Stadium,DeKalb,IL,23595.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 3:30 PM EDT",10/8 - 3:30 PM EDT,4,2459,s:20~l:23~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,Huskies,F1122C,cc0000,True,3764,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,15,2649,s:20~l:23~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Rockets,ffffff,ffd51d,True,3739,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,15,401416615,2022,2,15,Mid-American Conference,MAC,True
401416618,s:20~l:23~e:401416618~c:401416618,2022-10-08T19:30Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $32', 'numberAvailable': 80, 'links': [{'href': 'https://www.vividseats.com/ncaaf/miami-redhawks-tickets/redhawks-vs-kent-state-10-8-3881304.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/yager-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T19:30Z,,1,STD,3996,Yager Stadium,Oxford,OH,24286.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 3:30 PM EDT",10/8 - 3:30 PM EDT,4,193,s:20~l:23~t:193,Miami (OH),RedHawks,M-OH,Miami (OH) RedHawks,RedHawks,a4000c,f0f0f0,True,3996,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,15,2309,s:20~l:23~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Golden Flashes,002445,f0b510,True,3696,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,15,401416618,2022,2,15,Mid-American Conference,MAC,True
401426581,s:20~l:23~e:401426581~c:401426581,2022-10-08T19:30Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $29', 'numberAvailable': 246, 'links': [{'href': 'https://www.vividseats.com/ncaaf/uab-blazers-tickets/uab-10-8-3918912.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/protective-stadium-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $50', 'numberAvailable': 26, 'links': [{'href': 'https://www.vividseats.com/ncaaf/uab-blazers-tickets/uab-vs-marshall-10-8-3872149.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/protective-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T19:30Z,,1,STD,7221,Protective Stadium,Birmingham,AL,47100.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 3:30 PM EDT",10/8 - 3:30 PM EDT,4,5,s:20~l:23~t:5,UAB,Blazers,UAB,UAB Blazers,Blazers,003b28,ffc845,True,3803,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,12,2393,s:20~l:23~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,Blue Raiders,0079C2,c3c5c8,True,3725,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,12,401426581,2022,2,12,Conference USA,C-USA,True
401426582,s:20~l:23~e:401426582~c:401426582,2022-10-08T22:00Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $26', 'numberAvailable': 3293, 'links': [{'href': 'https://www.vividseats.com/ncaaf/texas-san-antonio-roadrunners-tickets/utsa-runners-vs-western-ky-10-8-3872832.html?wsUser=717'}, {'href': 'https://www.vividseats.com/alamodome-tickets/venue/32?wsUser=717'}]}]",2022-10-08T22:00Z,,1,STD,3604,Alamodome,San Antonio,TX,36582.0,True,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 6:00 PM EDT",10/8 - 6:00 PM EDT,4,2636,s:20~l:23~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,Roadrunners,002A5C,f47321,True,3604,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,12,98,s:20~l:23~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Hilltoppers,F32026,b3b5b8,True,3796,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,12,401426582,2022,2,12,Conference USA,C-USA,True
401415234,s:20~l:23~e:401415234~c:401415234,2022-10-08T23:00Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $34', 'numberAvailable': 165, 'links': [{'href': 'https://www.vividseats.com/ncaaf/new-mexico-lobos-tickets/new-mexico-10-8-3868631.html?wsUser=717'}, {'href': 'https://www.vividseats.com/university-stadium-albuquerque-tickets/venue/1782?wsUser=717'}]}]",2022-10-08T23:00Z,,1,STD,3971,University Stadium (NM),Albuquerque,NM,39224.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 7:00 PM EDT",10/8 - 7:00 PM EDT,4,167,s:20~l:23~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,Lobos,000000,231f20,True,3971,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,17,2751,s:20~l:23~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Cowboys,533B22,ffffff,True,3984,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,17,401415234,2022,2,17,Mountain West Conference,Mountain West,True
401426579,s:20~l:23~e:401426579~c:401426579,2022-10-08T23:00Z,0,True,False,False,False,[],"[{'summary': 'Tickets as low as $16', 'numberAvailable': 84, 'links': [{'href': 'https://www.vividseats.com/ncaaf/florida-international-panthers-tickets/fiu-10-8-3861968.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/riccardo-silva-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T23:00Z,,1,STD,218,Riccardo Silva Stadium,Miami,FL,20000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 7:00 PM EDT",10/8 - 7:00 PM EDT,4,2229,s:20~l:23~t:2229,Florida International,Panthers,FIU,Florida International Panthers,Panthers,001538,c5960c,True,218,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,12,41,s:20~l:23~t:41,UConn,Huskies,CONN,UConn Huskies,Huskies,001d40,f1f2f3,True,3892,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,18,401426579,2022,2,,,,
401426580,s:20~l:23~e:401426580~c:401426580,2022-10-08T23:00Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $17', 'numberAvailable': 373, 'links': [{'href': 'https://www.vividseats.com/ncaaf/louisiana-tech-bulldogs-tickets/louisiana-tech-vs-utep-10-8-3913734.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/joe-aillet-stadium-tickets.html?wsUser=717'}]}, {'summary': 'Tickets as low as $42', 'numberAvailable': 16, 'links': [{'href': 'https://www.vividseats.com/ncaaf/usm-golden-eagles-tickets/usm-vs-louisiana-tech-10-8-3872124.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/mm-roberts-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T23:00Z,,1,STD,3776,Joe Aillet Stadium,Ruston,LA,28562.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 7:00 PM EDT",10/8 - 7:00 PM EDT,4,2348,s:20~l:23~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Bulldogs,002d65,d3313a,True,3776,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,12,2638,s:20~l:23~t:2638,UTEP,Miners,UTEP,UTEP Miners,Miners,ff8200,041e42,True,3946,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,12,401426580,2022,2,12,Conference USA,C-USA,True
401404127,s:20~l:23~e:401404127~c:401404127,2022-10-08T23:30Z,0,True,True,False,False,[],"[{'summary': 'Tickets as low as $204', 'numberAvailable': 472, 'links': [{'href': 'https://www.vividseats.com/ncaaf/byu-cougars-tickets/byu-10-8-3792374.html?wsUser=717'}, {'href': 'https://www.vividseats.com/allegiant-stadium-tickets/venue/25873?wsUser=717'}]}]",2022-10-08T23:30Z,,1,STD,6501,Allegiant Stadium,Las Vegas,NV,65000.0,True,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 7:30 PM EDT",10/8 - 7:30 PM EDT,4,87,s:20~l:23~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Fighting Irish,00122b,ae9142,True,3855,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,18,252,s:20~l:23~t:252,BYU,Cougars,BYU,BYU Cougars,Cougars,001E4C,ffffff,True,3801,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,18,401404127,2022,2,,,,
401415235,s:20~l:23~e:401415235~c:401415235,2022-10-08T23:30Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $65', 'numberAvailable': 174, 'links': [{'href': 'https://www.vividseats.com/ncaaf/san-diego-state-aztecs-tickets/san-diego-st-10-8-3872608.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/snapdragon-stadium-tickets.html?wsUser=717'}]}]",2022-10-08T23:30Z,,1,STD,7311,Snapdragon Stadium,San Diego,CA,35000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 7:30 PM EDT",10/8 - 7:30 PM EDT,4,21,s:20~l:23~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,Aztecs,BF2C37,a8996e,True,3932,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,17,62,s:20~l:23~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Rainbow Warriors,003420,ffffff,True,3610,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,17,401415235,2022,2,17,Mountain West Conference,Mountain West,True
401415236,s:20~l:23~e:401415236~c:401415236,2022-10-09T02:30Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $12', 'numberAvailable': 309, 'links': [{'href': 'https://www.vividseats.com/ncaaf/san-jose-state-spartans-tickets/san-jose-state-10-8-3884760.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/cefcu-stadium-tickets.html?wsUser=717'}]}]",2022-10-09T02:30Z,,1,STD,3935,CEFCU Stadium,San Jose,CA,30456.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, October 8th at 10:30 PM EDT",10/8 - 10:30 PM EDT,4,23,s:20~l:23~t:23,San José State,Spartans,SJSU,San José State Spartans,Spartans,005893,fdba31,True,3935,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,17,2439,s:20~l:23~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,Rebels,000000,c2c4c6,True,3914,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,17,401415236,2022,2,17,Mountain West Conference,Mountain West,True
401426347,s:20~l:23~e:401426347~c:401426347,2022-10-12T23:30Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $24', 'numberAvailable': 150, 'links': [{'href': 'https://www.vividseats.com/ncaaf/marshall-thundering-herd-tickets/marshall-10-12-3884290.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/joan-c-edwards-stadium-tickets.html?wsUser=717'}]}]",2022-10-12T23:30Z,,1,STD,3775,Joan C. Edwards Stadium,Huntington,WV,38016.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Wed, October 12th at 7:30 PM EDT",10/12 - 7:30 PM EDT,4,276,s:20~l:23~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Thundering Herd,00ae42,be854c,True,3775,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,37,309,s:20~l:23~t:309,Louisiana,Ragin' Cajuns,UL,Louisiana Ragin' Cajuns,Ragin' Cajuns,ce2842,,True,3666,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,37,401426347,2022,2,37,Sun Belt Conference,Sun Belt,True
401404092,s:20~l:23~e:401404092~c:401404092,2022-10-13T23:00Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $58', 'numberAvailable': 3132, 'links': [{'href': 'https://www.vividseats.com/ncaaf/west-virginia-mountaineers-tickets/west-virginia-vs-baylor-10-13-3799935.html?wsUser=717'}, {'href': 'https://www.vividseats.com/mountaineer-field-tickets/venue/2538?wsUser=717'}]}]",2022-10-13T23:00Z,,1,STD,3842,Milan Puskar Stadium,Morgantown,WV,60000.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Thu, October 13th at 7:00 PM EDT",10/13 - 7:00 PM EDT,4,277,s:20~l:23~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,Mountaineers,FFC600,eaaa00,True,3842,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,239,s:20~l:23~t:239,Baylor,Bears,BAY,Baylor Bears,Bears,004834,ffb81c,True,3724,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,4,401404092,2022,2,4,Big 12 Conference,Big 12,True
401415634,s:20~l:23~e:401415634~c:401415634,2022-10-13T23:00Z,0,True,False,True,False,[],"[{'summary': 'Tickets as low as $5', 'numberAvailable': 2528, 'links': [{'href': 'https://www.vividseats.com/ncaaf/ucf-knights-tickets/ucf-10-13-3869301.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/fbc-mortgage-stadium-tickets.html?wsUser=717'}]}]",2022-10-13T23:00Z,,1,STD,3652,Bounce House,Orlando,FL,44206.0,False,0.0,0:00,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Thu, October 13th at 7:00 PM EDT",10/13 - 7:00 PM EDT,4,2116,s:20~l:23~t:2116,UCF,Knights,UCF,UCF Knights,Knights,000000,231f20,True,3652,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,151,218,s:20~l:23~t:218,Temple,Owls,TEM,Temple Owls,Owls,A80532,a7a9ac,True,3806,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,151,401415634,2022,2,151,American Athletic Conference,American,True
